##########################################################################################
############################# Effectiveness Evaluation for 0 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.02
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q28         CACM-3184         42        N         0.00         0.000000
Q28         CACM-3185         43        N         0.00         0.000000
Q28         CACM-3187         44        N         0.00         0.000000
Q28         CACM-3188         45        N         0.00         0.000000
Q28         CACM-3190         46        N         0.00         0.000000
Q28         CACM-3191         47        N         0.00         0.000000
Q28         CACM-3192         48        N         0.00         0.000000
Q28         CACM-3193         49        N         0.00         0.000000
Q28         CACM-3195         50        N         0.00         0.000000
Q28         CACM-3198         51        N         0.00         0.000000
Q28         CACM-3199         52        N         0.00         0.000000
Q28         CACM-3200         53        N         0.00         0.000000
Q28         CACM-3202         54        N         0.00         0.000000
Q28         CACM-3203         55        N         0.00         0.000000
Q28         CACM-3204         56        N         0.00         0.000000
Q28         CACM-3175         57        N         0.00         0.000000
Q28         CACM-3176         58        N         0.00         0.000000
Q28         CACM-3177         59        N         0.00         0.000000
Q28         CACM-3179         60        N         0.00         0.000000
Q28         CACM-3180         61        N         0.00         0.000000
Q28         CACM-3184         62        N         0.00         0.000000
Q28         CACM-3189         63        N         0.00         0.000000
Q28         CACM-3190         64        N         0.00         0.000000
Q28         CACM-3192         65        N         0.00         0.000000
Q28         CACM-3197         66        N         0.00         0.000000
Q28         CACM-3198         67        N         0.00         0.000000
Q28         CACM-3200         68        N         0.00         0.000000
Q28         CACM-3201         69        N         0.00         0.000000
Q28         CACM-3202         70        N         0.00         0.000000
Q28         CACM-3204         71        N         0.00         0.000000
Q28         CACM-3174         72        N         0.00         0.000000
Q28         CACM-3175         73        N         0.00         0.000000
Q28         CACM-3179         74        N         0.00         0.000000
Q28         CACM-3180         75        N         0.00         0.000000
Q28         CACM-3184         76        N         0.00         0.000000
Q28         CACM-3190         77        N         0.00         0.000000
Q28         CACM-3195         78        N         0.00         0.000000
Q28         CACM-3198         79        N         0.00         0.000000
Q28         CACM-3199         80        N         0.00         0.000000
Q28         CACM-3201         81        N         0.00         0.000000
Q28         CACM-3202         82        N         0.00         0.000000
Q28         CACM-3204         83        N         0.00         0.000000
Q28         CACM-3182         84        N         0.00         0.000000
Q28         CACM-3185         85        N         0.00         0.000000
Q28         CACM-3188         86        N         0.00         0.000000
Q28         CACM-3192         87        N         0.00         0.000000
Q28         CACM-3195         88        N         0.00         0.000000
Q28         CACM-3196         89        N         0.00         0.000000
Q28         CACM-3199         90        N         0.00         0.000000
Q28         CACM-3202         91        N         0.00         0.000000
Q28         CACM-3173         92        N         0.00         0.000000
Q28         CACM-3175         93        N         0.00         0.000000
Q28         CACM-3200         94        N         0.00         0.000000
Q28         CACM-3174         95        N         0.00         0.000000
Q28         CACM-3182         96        N         0.00         0.000000
Q28         CACM-3182         97        N         0.00         0.000000
Q28         CACM-3199         98        N         0.00         0.000000
Q28         CACM-3182         99        N         0.00         0.000000
Q28         CACM-3200         100       N         0.00         0.000000


QueryID: Q29
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q29         CACM-3113         1         N         0.00         0.000000
Q29         CACM-3118         2         N         0.00         0.000000
Q29         CACM-3121         3         N         0.00         0.000000
Q29         CACM-3127         4         N         0.00         0.000000
Q29         CACM-3131         5         N         0.00         0.000000
Q29         CACM-3132         6         N         0.00         0.000000
Q29         CACM-3134         7         N         0.00         0.000000
Q29         CACM-3135         8         N         0.00         0.000000
Q29         CACM-3136         9         N         0.00         0.000000
Q29         CACM-3137         10        N         0.00         0.000000
Q29         CACM-3141         11        N         0.00         0.000000
Q29         CACM-3142         12        N         0.00         0.000000
Q29         CACM-3143         13        N         0.00         0.000000
Q29         CACM-3147         14        N         0.00         0.000000
Q29         CACM-3150         15        N         0.00         0.000000
Q29         CACM-3152         16        N         0.00         0.000000
Q29         CACM-3156         17        N         0.00         0.000000
Q29         CACM-3159         18        N         0.00         0.000000
Q29         CACM-3163         19        N         0.00         0.000000
Q29         CACM-3164         20        N         0.00         0.000000
Q29         CACM-3165         21        N         0.00         0.000000
Q29         CACM-3166         22        N         0.00         0.000000
Q29         CACM-3173         23        N         0.00         0.000000
Q29         CACM-3174         24        N         0.00         0.000000
Q29         CACM-3175         25        N         0.00         0.000000
Q29         CACM-3179         26        N         0.00         0.000000
Q29         CACM-3187         27        N         0.00         0.000000
Q29         CACM-3189         28        N         0.00         0.000000
Q29         CACM-3191         29        N         0.00         0.000000
Q29         CACM-3195         30        N         0.00         0.000000
Q29         CACM-3196         31        N         0.00         0.000000
Q29         CACM-3197         32        N         0.00         0.000000
Q29         CACM-3199         33        N         0.00         0.000000
Q29         CACM-3200         34        N         0.00         0.000000
Q29         CACM-3115         35        N         0.00         0.000000
Q29         CACM-3122         36        N         0.00         0.000000
Q29         CACM-3124         37        N         0.00         0.000000
Q29         CACM-3131         38        N         0.00         0.000000
Q29         CACM-3134         39        N         0.00         0.000000
Q29         CACM-3141         40        N         0.00         0.000000
Q29         CACM-3151         41        N         0.00         0.000000
Q29         CACM-3152         42        N         0.00         0.000000
Q29         CACM-3153         43        N         0.00         0.000000
Q29         CACM-3157         44        N         0.00         0.000000
Q29         CACM-3158         45        N         0.00         0.000000
Q29         CACM-3164         46        N         0.00         0.000000
Q29         CACM-3171         47        N         0.00         0.000000
Q29         CACM-3177         48        N         0.00         0.000000
Q29         CACM-3180         49        N         0.00         0.000000
Q29         CACM-3181         50        N         0.00         0.000000
Q29         CACM-3183         51        N         0.00         0.000000
Q29         CACM-3185         52        N         0.00         0.000000
Q29         CACM-3193         53        N         0.00         0.000000
Q29         CACM-3200         54        N         0.00         0.000000
Q29         CACM-3201         55        N         0.00         0.000000
Q29         CACM-3203         56        N         0.00         0.000000
Q29         CACM-3204         57        N         0.00         0.000000
Q29         CACM-3114         58        N         0.00         0.000000
Q29         CACM-3119         59        N         0.00         0.000000
Q29         CACM-3124         60        N         0.00         0.000000
Q29         CACM-3125         61        N         0.00         0.000000
Q29         CACM-3131         62        N         0.00         0.000000
Q29         CACM-3132         63        N         0.00         0.000000
Q29         CACM-3133         64        N         0.00         0.000000
Q29         CACM-3138         65        N         0.00         0.000000
Q29         CACM-3145         66        N         0.00         0.000000
Q29         CACM-3146         67        N         0.00         0.000000
Q29         CACM-3148         68        N         0.00         0.000000
Q29         CACM-3160         69        N         0.00         0.000000
Q29         CACM-3163         70        N         0.00         0.000000
Q29         CACM-3164         71        N         0.00         0.000000
Q29         CACM-3167         72        N         0.00         0.000000
Q29         CACM-3170         73        N         0.00         0.000000
Q29         CACM-3176         74        N         0.00         0.000000
Q29         CACM-3190         75        N         0.00         0.000000
Q29         CACM-3192         76        N         0.00         0.000000
Q29         CACM-3198         77        N         0.00         0.000000
Q29         CACM-3201         78        N         0.00         0.000000
Q29         CACM-3120         79        N         0.00         0.000000
Q29         CACM-3134         80        N         0.00         0.000000
Q29         CACM-3142         81        N         0.00         0.000000
Q29         CACM-3144         82        N         0.00         0.000000
Q29         CACM-3115         83        N         0.00         0.000000
Q29         CACM-3121         84        N         0.00         0.000000
Q29         CACM-3128         85        N         0.00         0.000000
Q29         CACM-3130         86        N         0.00         0.000000
Q29         CACM-3139         87        N         0.00         0.000000
Q29         CACM-3140         88        N         0.00         0.000000
Q29         CACM-3143         89        N         0.00         0.000000
Q29         CACM-3150         90        N         0.00         0.000000
Q29         CACM-3153         91        N         0.00         0.000000
Q29         CACM-3154         92        N         0.00         0.000000
Q29         CACM-3188         93        N         0.00         0.000000
Q29         CACM-3199         94        N         0.00         0.000000
Q29         CACM-3202         95        N         0.00         0.000000
Q29         CACM-3147         96        N         0.00         0.000000
Q29         CACM-3160         97        N         0.00         0.000000
Q29         CACM-3166         98        N         0.00         0.000000
Q29         CACM-3117         99        N         0.00         0.000000
Q29         CACM-3182         100       N         0.00         0.000000


QueryID: Q30
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q30         CACM-3126         1         N         0.00         0.000000
Q30         CACM-3127         2         N         0.00         0.000000
Q30         CACM-3128         3         N         0.00         0.000000
Q30         CACM-3129         4         N         0.00         0.000000
Q30         CACM-3130         5         N         0.00         0.000000
Q30         CACM-3131         6         N         0.00         0.000000
Q30         CACM-3132         7         N         0.00         0.000000
Q30         CACM-3133         8         N         0.00         0.000000
Q30         CACM-3134         9         N         0.00         0.000000
Q30         CACM-3136         10        N         0.00         0.000000
Q30         CACM-3137         11        N         0.00         0.000000
Q30         CACM-3141         12        N         0.00         0.000000
Q30         CACM-3142         13        N         0.00         0.000000
Q30         CACM-3143         14        N         0.00         0.000000
Q30         CACM-3144         15        N         0.00         0.000000
Q30         CACM-3147         16        N         0.00         0.000000
Q30         CACM-3148         17        N         0.00         0.000000
Q30         CACM-3150         18        N         0.00         0.000000
Q30         CACM-3151         19        N         0.00         0.000000
Q30         CACM-3153         20        N         0.00         0.000000
Q30         CACM-3154         21        N         0.00         0.000000
Q30         CACM-3156         22        N         0.00         0.000000
Q30         CACM-3159         23        N         0.00         0.000000
Q30         CACM-3161         24        N         0.00         0.000000
Q30         CACM-3162         25        N         0.00         0.000000
Q30         CACM-3163         26        N         0.00         0.000000
Q30         CACM-3164         27        N         0.00         0.000000
Q30         CACM-3168         28        N         0.00         0.000000
Q30         CACM-3169         29        N         0.00         0.000000
Q30         CACM-3170         30        N         0.00         0.000000
Q30         CACM-3171         31        N         0.00         0.000000
Q30         CACM-3173         32        N         0.00         0.000000
Q30         CACM-3174         33        N         0.00         0.000000
Q30         CACM-3175         34        N         0.00         0.000000
Q30         CACM-3177         35        N         0.00         0.000000
Q30         CACM-3180         36        N         0.00         0.000000
Q30         CACM-3182         37        N         0.00         0.000000
Q30         CACM-3183         38        N         0.00         0.000000
Q30         CACM-3184         39        N         0.00         0.000000
Q30         CACM-3188         40        N         0.00         0.000000
Q30         CACM-3189         41        N         0.00         0.000000
Q30         CACM-3190         42        N         0.00         0.000000
Q30         CACM-3191         43        N         0.00         0.000000
Q30         CACM-3192         44        N         0.00         0.000000
Q30         CACM-3193         45        N         0.00         0.000000
Q30         CACM-3196         46        N         0.00         0.000000
Q30         CACM-3202         47        N         0.00         0.000000
Q30         CACM-3127         48        N         0.00         0.000000
Q30         CACM-3128         49        N         0.00         0.000000
Q30         CACM-3130         50        N         0.00         0.000000
Q30         CACM-3133         51        N         0.00         0.000000
Q30         CACM-3135         52        N         0.00         0.000000
Q30         CACM-3136         53        N         0.00         0.000000
Q30         CACM-3140         54        N         0.00         0.000000
Q30         CACM-3141         55        N         0.00         0.000000
Q30         CACM-3146         56        N         0.00         0.000000
Q30         CACM-3147         57        N         0.00         0.000000
Q30         CACM-3149         58        N         0.00         0.000000
Q30         CACM-3153         59        N         0.00         0.000000
Q30         CACM-3157         60        N         0.00         0.000000
Q30         CACM-3158         61        N         0.00         0.000000
Q30         CACM-3160         62        N         0.00         0.000000
Q30         CACM-3162         63        N         0.00         0.000000
Q30         CACM-3165         64        N         0.00         0.000000
Q30         CACM-3166         65        N         0.00         0.000000
Q30         CACM-3173         66        N         0.00         0.000000
Q30         CACM-3179         67        N         0.00         0.000000
Q30         CACM-3180         68        N         0.00         0.000000
Q30         CACM-3182         69        N         0.00         0.000000
Q30         CACM-3193         70        N         0.00         0.000000
Q30         CACM-3195         71        N         0.00         0.000000
Q30         CACM-3196         72        N         0.00         0.000000
Q30         CACM-3198         73        N         0.00         0.000000
Q30         CACM-3200         74        N         0.00         0.000000
Q30         CACM-3203         75        N         0.00         0.000000
Q30         CACM-3204         76        N         0.00         0.000000
Q30         CACM-3127         77        N         0.00         0.000000
Q30         CACM-3134         78        N         0.00         0.000000
Q30         CACM-3136         79        N         0.00         0.000000
Q30         CACM-3142         80        N         0.00         0.000000
Q30         CACM-3148         81        N         0.00         0.000000
Q30         CACM-3163         82        N         0.00         0.000000
Q30         CACM-3170         83        N         0.00         0.000000
Q30         CACM-3175         84        N         0.00         0.000000
Q30         CACM-3176         85        N         0.00         0.000000
Q30         CACM-3179         86        N         0.00         0.000000
Q30         CACM-3199         87        N         0.00         0.000000
Q30         CACM-3128         88        N         0.00         0.000000
Q30         CACM-3132         89        N         0.00         0.000000
Q30         CACM-3153         90        N         0.00         0.000000
Q30         CACM-3157         91        N         0.00         0.000000
Q30         CACM-3160         92        N         0.00         0.000000
Q30         CACM-3164         93        N         0.00         0.000000
Q30         CACM-3167         94        N         0.00         0.000000
Q30         CACM-3138         95        N         0.00         0.000000
Q30         CACM-3139         96        N         0.00         0.000000
Q30         CACM-3157         97        N         0.00         0.000000
Q30         CACM-3165         98        N         0.00         0.000000
Q30         CACM-3152         99        N         0.00         0.000000
Q30         CACM-3150         100       N         0.00         0.000000


QueryID: Q31
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q31         CACM-3174         1         N         0.00         0.000000
Q31         CACM-3175         2         N         0.00         0.000000
Q31         CACM-3176         3         N         0.00         0.000000
Q31         CACM-3177         4         N         0.00         0.000000
Q31         CACM-3178         5         N         0.00         0.000000
Q31         CACM-3179         6         N         0.00         0.000000
Q31         CACM-3180         7         N         0.00         0.000000
Q31         CACM-3181         8         N         0.00         0.000000
Q31         CACM-3182         9         N         0.00         0.000000
Q31         CACM-3183         10        N         0.00         0.000000
Q31         CACM-3184         11        N         0.00         0.000000
Q31         CACM-3185         12        N         0.00         0.000000
Q31         CACM-3187         13        N         0.00         0.000000
Q31         CACM-3188         14        N         0.00         0.000000
Q31         CACM-3189         15        N         0.00         0.000000
Q31         CACM-3190         16        N         0.00         0.000000
Q31         CACM-3191         17        N         0.00         0.000000
Q31         CACM-3192         18        N         0.00         0.000000
Q31         CACM-3193         19        N         0.00         0.000000
Q31         CACM-3194         20        N         0.00         0.000000
Q31         CACM-3195         21        N         0.00         0.000000
Q31         CACM-3196         22        N         0.00         0.000000
Q31         CACM-3197         23        N         0.00         0.000000
Q31         CACM-3198         24        N         0.00         0.000000
Q31         CACM-3199         25        N         0.00         0.000000
Q31         CACM-3200         26        N         0.00         0.000000
Q31         CACM-3201         27        N         0.00         0.000000
Q31         CACM-3202         28        N         0.00         0.000000
Q31         CACM-3203         29        N         0.00         0.000000
Q31         CACM-3204         30        N         0.00         0.000000
Q31         CACM-3175         31        N         0.00         0.000000
Q31         CACM-3176         32        N         0.00         0.000000
Q31         CACM-3177         33        N         0.00         0.000000
Q31         CACM-3179         34        N         0.00         0.000000
Q31         CACM-3180         35        N         0.00         0.000000
Q31         CACM-3181         36        N         0.00         0.000000
Q31         CACM-3182         37        N         0.00         0.000000
Q31         CACM-3183         38        N         0.00         0.000000
Q31         CACM-3185         39        N         0.00         0.000000
Q31         CACM-3186         40        N         0.00         0.000000
Q31         CACM-3187         41        N         0.00         0.000000
Q31         CACM-3188         42        N         0.00         0.000000
Q31         CACM-3189         43        N         0.00         0.000000
Q31         CACM-3190         44        N         0.00         0.000000
Q31         CACM-3191         45        N         0.00         0.000000
Q31         CACM-3192         46        N         0.00         0.000000
Q31         CACM-3193         47        N         0.00         0.000000
Q31         CACM-3195         48        N         0.00         0.000000
Q31         CACM-3196         49        N         0.00         0.000000
Q31         CACM-3197         50        N         0.00         0.000000
Q31         CACM-3198         51        N         0.00         0.000000
Q31         CACM-3199         52        N         0.00         0.000000
Q31         CACM-3200         53        N         0.00         0.000000
Q31         CACM-3203         54        N         0.00         0.000000
Q31         CACM-3204         55        N         0.00         0.000000
Q31         CACM-3175         56        N         0.00         0.000000
Q31         CACM-3176         57        N         0.00         0.000000
Q31         CACM-3177         58        N         0.00         0.000000
Q31         CACM-3179         59        N         0.00         0.000000
Q31         CACM-3180         60        N         0.00         0.000000
Q31         CACM-3184         61        N         0.00         0.000000
Q31         CACM-3185         62        N         0.00         0.000000
Q31         CACM-3189         63        N         0.00         0.000000
Q31         CACM-3190         64        N         0.00         0.000000
Q31         CACM-3191         65        N         0.00         0.000000
Q31         CACM-3192         66        N         0.00         0.000000
Q31         CACM-3197         67        N         0.00         0.000000
Q31         CACM-3198         68        N         0.00         0.000000
Q31         CACM-3199         69        N         0.00         0.000000
Q31         CACM-3201         70        N         0.00         0.000000
Q31         CACM-3202         71        N         0.00         0.000000
Q31         CACM-3174         72        N         0.00         0.000000
Q31         CACM-3175         73        N         0.00         0.000000
Q31         CACM-3179         74        N         0.00         0.000000
Q31         CACM-3180         75        N         0.00         0.000000
Q31         CACM-3182         76        N         0.00         0.000000
Q31         CACM-3184         77        N         0.00         0.000000
Q31         CACM-3190         78        N         0.00         0.000000
Q31         CACM-3195         79        N         0.00         0.000000
Q31         CACM-3198         80        N         0.00         0.000000
Q31         CACM-3199         81        N         0.00         0.000000
Q31         CACM-3201         82        N         0.00         0.000000
Q31         CACM-3202         83        N         0.00         0.000000
Q31         CACM-3204         84        N         0.00         0.000000
Q31         CACM-3185         85        N         0.00         0.000000
Q31         CACM-3188         86        N         0.00         0.000000
Q31         CACM-3192         87        N         0.00         0.000000
Q31         CACM-3195         88        N         0.00         0.000000
Q31         CACM-3196         89        N         0.00         0.000000
Q31         CACM-3199         90        N         0.00         0.000000
Q31         CACM-3202         91        N         0.00         0.000000
Q31         CACM-3175         92        N         0.00         0.000000
Q31         CACM-3200         93        N         0.00         0.000000
Q31         CACM-3174         94        N         0.00         0.000000
Q31         CACM-3182         95        N         0.00         0.000000
Q31         CACM-3200         96        N         0.00         0.000000
Q31         CACM-3182         97        N         0.00         0.000000
Q31         CACM-3199         98        N         0.00         0.000000
Q31         CACM-3182         99        N         0.00         0.000000
Q31         CACM-3200         100       N         0.00         0.000000


QueryID: Q32
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q32         CACM-3176         1         N         0.00         0.000000
Q32         CACM-3177         2         N         0.00         0.000000
Q32         CACM-3178         3         N         0.00         0.000000
Q32         CACM-3179         4         N         0.00         0.000000
Q32         CACM-3180         5         N         0.00         0.000000
Q32         CACM-3181         6         N         0.00         0.000000
Q32         CACM-3182         7         N         0.00         0.000000
Q32         CACM-3183         8         N         0.00         0.000000
Q32         CACM-3184         9         N         0.00         0.000000
Q32         CACM-3185         10        N         0.00         0.000000
Q32         CACM-3187         11        N         0.00         0.000000
Q32         CACM-3188         12        N         0.00         0.000000
Q32         CACM-3189         13        N         0.00         0.000000
Q32         CACM-3190         14        N         0.00         0.000000
Q32         CACM-3191         15        N         0.00         0.000000
Q32         CACM-3192         16        N         0.00         0.000000
Q32         CACM-3193         17        N         0.00         0.000000
Q32         CACM-3194         18        N         0.00         0.000000
Q32         CACM-3195         19        N         0.00         0.000000
Q32         CACM-3196         20        N         0.00         0.000000
Q32         CACM-3197         21        N         0.00         0.000000
Q32         CACM-3198         22        N         0.00         0.000000
Q32         CACM-3199         23        N         0.00         0.000000
Q32         CACM-3200         24        N         0.00         0.000000
Q32         CACM-3201         25        N         0.00         0.000000
Q32         CACM-3202         26        N         0.00         0.000000
Q32         CACM-3203         27        N         0.00         0.000000
Q32         CACM-3204         28        N         0.00         0.000000
Q32         CACM-3175         29        N         0.00         0.000000
Q32         CACM-3176         30        N         0.00         0.000000
Q32         CACM-3177         31        N         0.00         0.000000
Q32         CACM-3179         32        N         0.00         0.000000
Q32         CACM-3180         33        N         0.00         0.000000
Q32         CACM-3181         34        N         0.00         0.000000
Q32         CACM-3182         35        N         0.00         0.000000
Q32         CACM-3183         36        N         0.00         0.000000
Q32         CACM-3184         37        N         0.00         0.000000
Q32         CACM-3185         38        N         0.00         0.000000
Q32         CACM-3186         39        N         0.00         0.000000
Q32         CACM-3187         40        N         0.00         0.000000
Q32         CACM-3188         41        N         0.00         0.000000
Q32         CACM-3189         42        N         0.00         0.000000
Q32         CACM-3190         43        N         0.00         0.000000
Q32         CACM-3191         44        N         0.00         0.000000
Q32         CACM-3192         45        N         0.00         0.000000
Q32         CACM-3193         46        N         0.00         0.000000
Q32         CACM-3195         47        N         0.00         0.000000
Q32         CACM-3196         48        N         0.00         0.000000
Q32         CACM-3197         49        N         0.00         0.000000
Q32         CACM-3198         50        N         0.00         0.000000
Q32         CACM-3199         51        N         0.00         0.000000
Q32         CACM-3200         52        N         0.00         0.000000
Q32         CACM-3202         53        N         0.00         0.000000
Q32         CACM-3203         54        N         0.00         0.000000
Q32         CACM-3204         55        N         0.00         0.000000
Q32         CACM-3175         56        N         0.00         0.000000
Q32         CACM-3176         57        N         0.00         0.000000
Q32         CACM-3177         58        N         0.00         0.000000
Q32         CACM-3179         59        N         0.00         0.000000
Q32         CACM-3180         60        N         0.00         0.000000
Q32         CACM-3184         61        N         0.00         0.000000
Q32         CACM-3185         62        N         0.00         0.000000
Q32         CACM-3189         63        N         0.00         0.000000
Q32         CACM-3190         64        N         0.00         0.000000
Q32         CACM-3191         65        N         0.00         0.000000
Q32         CACM-3192         66        N         0.00         0.000000
Q32         CACM-3197         67        N         0.00         0.000000
Q32         CACM-3198         68        N         0.00         0.000000
Q32         CACM-3200         69        N         0.00         0.000000
Q32         CACM-3201         70        N         0.00         0.000000
Q32         CACM-3202         71        N         0.00         0.000000
Q32         CACM-3204         72        N         0.00         0.000000
Q32         CACM-3175         73        N         0.00         0.000000
Q32         CACM-3179         74        N         0.00         0.000000
Q32         CACM-3180         75        N         0.00         0.000000
Q32         CACM-3182         76        N         0.00         0.000000
Q32         CACM-3184         77        N         0.00         0.000000
Q32         CACM-3190         78        N         0.00         0.000000
Q32         CACM-3195         79        N         0.00         0.000000
Q32         CACM-3198         80        N         0.00         0.000000
Q32         CACM-3199         81        N         0.00         0.000000
Q32         CACM-3201         82        N         0.00         0.000000
Q32         CACM-3202         83        N         0.00         0.000000
Q32         CACM-3204         84        N         0.00         0.000000
Q32         CACM-3182         85        N         0.00         0.000000
Q32         CACM-3185         86        N         0.00         0.000000
Q32         CACM-3188         87        N         0.00         0.000000
Q32         CACM-3192         88        N         0.00         0.000000
Q32         CACM-3195         89        N         0.00         0.000000
Q32         CACM-3196         90        N         0.00         0.000000
Q32         CACM-3199         91        N         0.00         0.000000
Q32         CACM-3202         92        N         0.00         0.000000
Q32         CACM-3175         93        N         0.00         0.000000
Q32         CACM-3200         94        N         0.00         0.000000
Q32         CACM-3182         95        N         0.00         0.000000
Q32         CACM-3200         96        N         0.00         0.000000
Q32         CACM-3182         97        N         0.00         0.000000
Q32         CACM-3199         98        N         0.00         0.000000
Q32         CACM-3182         99        N         0.00         0.000000
Q32         CACM-3200         100       N         0.00         0.000000


QueryID: Q33
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q33         CACM-3176         1         N         0.00         0.000000
Q33         CACM-3177         2         N         0.00         0.000000
Q33         CACM-3178         3         N         0.00         0.000000
Q33         CACM-3179         4         N         0.00         0.000000
Q33         CACM-3180         5         N         0.00         0.000000
Q33         CACM-3181         6         N         0.00         0.000000
Q33         CACM-3182         7         N         0.00         0.000000
Q33         CACM-3183         8         N         0.00         0.000000
Q33         CACM-3184         9         N         0.00         0.000000
Q33         CACM-3185         10        N         0.00         0.000000
Q33         CACM-3186         11        N         0.00         0.000000
Q33         CACM-3187         12        N         0.00         0.000000
Q33         CACM-3188         13        N         0.00         0.000000
Q33         CACM-3189         14        N         0.00         0.000000
Q33         CACM-3190         15        N         0.00         0.000000
Q33         CACM-3191         16        N         0.00         0.000000
Q33         CACM-3192         17        N         0.00         0.000000
Q33         CACM-3193         18        N         0.00         0.000000
Q33         CACM-3194         19        N         0.00         0.000000
Q33         CACM-3195         20        N         0.00         0.000000
Q33         CACM-3196         21        N         0.00         0.000000
Q33         CACM-3197         22        N         0.00         0.000000
Q33         CACM-3198         23        N         0.00         0.000000
Q33         CACM-3199         24        N         0.00         0.000000
Q33         CACM-3200         25        N         0.00         0.000000
Q33         CACM-3201         26        N         0.00         0.000000
Q33         CACM-3202         27        N         0.00         0.000000
Q33         CACM-3203         28        N         0.00         0.000000
Q33         CACM-3204         29        N         0.00         0.000000
Q33         CACM-3176         30        N         0.00         0.000000
Q33         CACM-3177         31        N         0.00         0.000000
Q33         CACM-3179         32        N         0.00         0.000000
Q33         CACM-3180         33        N         0.00         0.000000
Q33         CACM-3181         34        N         0.00         0.000000
Q33         CACM-3183         35        N         0.00         0.000000
Q33         CACM-3184         36        N         0.00         0.000000
Q33         CACM-3185         37        N         0.00         0.000000
Q33         CACM-3186         38        N         0.00         0.000000
Q33         CACM-3187         39        N         0.00         0.000000
Q33         CACM-3188         40        N         0.00         0.000000
Q33         CACM-3189         41        N         0.00         0.000000
Q33         CACM-3190         42        N         0.00         0.000000
Q33         CACM-3191         43        N         0.00         0.000000
Q33         CACM-3192         44        N         0.00         0.000000
Q33         CACM-3193         45        N         0.00         0.000000
Q33         CACM-3194         46        N         0.00         0.000000
Q33         CACM-3195         47        N         0.00         0.000000
Q33         CACM-3197         48        N         0.00         0.000000
Q33         CACM-3198         49        N         0.00         0.000000
Q33         CACM-3199         50        N         0.00         0.000000
Q33         CACM-3200         51        N         0.00         0.000000
Q33         CACM-3202         52        N         0.00         0.000000
Q33         CACM-3203         53        N         0.00         0.000000
Q33         CACM-3204         54        N         0.00         0.000000
Q33         CACM-3176         55        N         0.00         0.000000
Q33         CACM-3177         56        N         0.00         0.000000
Q33         CACM-3179         57        N         0.00         0.000000
Q33         CACM-3180         58        N         0.00         0.000000
Q33         CACM-3184         59        N         0.00         0.000000
Q33         CACM-3189         60        N         0.00         0.000000
Q33         CACM-3190         61        N         0.00         0.000000
Q33         CACM-3191         62        N         0.00         0.000000
Q33         CACM-3192         63        N         0.00         0.000000
Q33         CACM-3197         64        N         0.00         0.000000
Q33         CACM-3198         65        N         0.00         0.000000
Q33         CACM-3199         66        N         0.00         0.000000
Q33         CACM-3200         67        N         0.00         0.000000
Q33         CACM-3201         68        N         0.00         0.000000
Q33         CACM-3202         69        N         0.00         0.000000
Q33         CACM-3203         70        N         0.00         0.000000
Q33         CACM-3204         71        N         0.00         0.000000
Q33         CACM-3179         72        N         0.00         0.000000
Q33         CACM-3180         73        N         0.00         0.000000
Q33         CACM-3182         74        N         0.00         0.000000
Q33         CACM-3184         75        N         0.00         0.000000
Q33         CACM-3190         76        N         0.00         0.000000
Q33         CACM-3195         77        N         0.00         0.000000
Q33         CACM-3198         78        N         0.00         0.000000
Q33         CACM-3199         79        N         0.00         0.000000
Q33         CACM-3201         80        N         0.00         0.000000
Q33         CACM-3202         81        N         0.00         0.000000
Q33         CACM-3204         82        N         0.00         0.000000
Q33         CACM-3182         83        N         0.00         0.000000
Q33         CACM-3185         84        N         0.00         0.000000
Q33         CACM-3188         85        N         0.00         0.000000
Q33         CACM-3192         86        N         0.00         0.000000
Q33         CACM-3195         87        N         0.00         0.000000
Q33         CACM-3196         88        N         0.00         0.000000
Q33         CACM-3199         89        N         0.00         0.000000
Q33         CACM-3202         90        N         0.00         0.000000
Q33         CACM-3175         91        N         0.00         0.000000
Q33         CACM-3176         92        N         0.00         0.000000
Q33         CACM-3200         93        N         0.00         0.000000
Q33         CACM-3204         94        N         0.00         0.000000
Q33         CACM-3182         95        N         0.00         0.000000
Q33         CACM-3200         96        N         0.00         0.000000
Q33         CACM-3182         97        N         0.00         0.000000
Q33         CACM-3199         98        N         0.00         0.000000
