##########################################################################################
############################# Effectiveness Evaluation for 9 #############################
##########################################################################################

Evaluation Measures:
MAP: 0.01
MRR: 0.01
--------------------------------------------------------------------------------

QueryID: Q1
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
Q31         CACM-3183         59        N         0.00         0.000000
Q31         CACM-3184         60        N         0.00         0.000000
Q31         CACM-3184         61        N         0.00         0.000000
Q31         CACM-3184         62        N         0.00         0.000000
Q31         CACM-3185         63        N         0.00         0.000000
Q31         CACM-3185         64        N         0.00         0.000000
Q31         CACM-3185         65        N         0.00         0.000000
Q31         CACM-3185         66        N         0.00         0.000000
Q31         CACM-3186         67        N         0.00         0.000000
Q31         CACM-3187         68        N         0.00         0.000000
Q31         CACM-3187         69        N         0.00         0.000000
Q31         CACM-3188         70        N         0.00         0.000000
Q31         CACM-3188         71        N         0.00         0.000000
Q31         CACM-3179         72        N         0.00         0.000000
Q31         CACM-3179         73        N         0.00         0.000000
Q31         CACM-3179         74        N         0.00         0.000000
Q31         CACM-3180         75        N         0.00         0.000000
Q31         CACM-3180         76        N         0.00         0.000000
Q31         CACM-3180         77        N         0.00         0.000000
Q31         CACM-3180         78        N         0.00         0.000000
Q31         CACM-3181         79        N         0.00         0.000000
Q31         CACM-3181         80        N         0.00         0.000000
Q31         CACM-3182         81        N         0.00         0.000000
Q31         CACM-3182         82        N         0.00         0.000000
Q31         CACM-3182         83        N         0.00         0.000000
Q31         CACM-3182         84        N         0.00         0.000000
Q31         CACM-3176         85        N         0.00         0.000000
Q31         CACM-3176         86        N         0.00         0.000000
Q31         CACM-3177         87        N         0.00         0.000000
Q31         CACM-3177         88        N         0.00         0.000000
Q31         CACM-3177         89        N         0.00         0.000000
Q31         CACM-3178         90        N         0.00         0.000000
Q31         CACM-3179         91        N         0.00         0.000000
Q31         CACM-3175         92        N         0.00         0.000000
Q31         CACM-3176         93        N         0.00         0.000000
Q31         CACM-3175         94        N         0.00         0.000000
Q31         CACM-3175         95        N         0.00         0.000000
Q31         CACM-3175         96        N         0.00         0.000000
Q31         CACM-3175         97        N         0.00         0.000000
Q31         CACM-3174         98        N         0.00         0.000000
Q31         CACM-3174         99        N         0.00         0.000000
Q31         CACM-3174         100       N         0.00         0.000000


QueryID: Q32
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q32         CACM-3198         1         N         0.00         0.000000
Q32         CACM-3198         2         N         0.00         0.000000
Q32         CACM-3198         3         N         0.00         0.000000
Q32         CACM-3199         4         N         0.00         0.000000
Q32         CACM-3199         5         N         0.00         0.000000
Q32         CACM-3199         6         N         0.00         0.000000
Q32         CACM-3199         7         N         0.00         0.000000
Q32         CACM-3199         8         N         0.00         0.000000
Q32         CACM-3200         9         N         0.00         0.000000
Q32         CACM-3200         10        N         0.00         0.000000
Q32         CACM-3200         11        N         0.00         0.000000
Q32         CACM-3200         12        N         0.00         0.000000
Q32         CACM-3200         13        N         0.00         0.000000
Q32         CACM-3200         14        N         0.00         0.000000
Q32         CACM-3201         15        N         0.00         0.000000
Q32         CACM-3201         16        N         0.00         0.000000
Q32         CACM-3201         17        N         0.00         0.000000
Q32         CACM-3202         18        N         0.00         0.000000
Q32         CACM-3202         19        N         0.00         0.000000
Q32         CACM-3202         20        N         0.00         0.000000
Q32         CACM-3202         21        N         0.00         0.000000
Q32         CACM-3202         22        N         0.00         0.000000
Q32         CACM-3203         23        N         0.00         0.000000
Q32         CACM-3203         24        N         0.00         0.000000
Q32         CACM-3204         25        N         0.00         0.000000
Q32         CACM-3204         26        N         0.00         0.000000
Q32         CACM-3204         27        N         0.00         0.000000
Q32         CACM-3204         28        N         0.00         0.000000
Q32         CACM-3189         29        N         0.00         0.000000
Q32         CACM-3189         30        N         0.00         0.000000
Q32         CACM-3190         31        N         0.00         0.000000
Q32         CACM-3190         32        N         0.00         0.000000
Q32         CACM-3190         33        N         0.00         0.000000
Q32         CACM-3190         34        N         0.00         0.000000
Q32         CACM-3191         35        N         0.00         0.000000
Q32         CACM-3191         36        N         0.00         0.000000
Q32         CACM-3191         37        N         0.00         0.000000
Q32         CACM-3192         38        N         0.00         0.000000
Q32         CACM-3192         39        N         0.00         0.000000
Q32         CACM-3192         40        N         0.00         0.000000
Q32         CACM-3192         41        N         0.00         0.000000
Q32         CACM-3193         42        N         0.00         0.000000
Q32         CACM-3193         43        N         0.00         0.000000
Q32         CACM-3194         44        N         0.00         0.000000
Q32         CACM-3195         45        N         0.00         0.000000
Q32         CACM-3195         46        N         0.00         0.000000
Q32         CACM-3195         47        N         0.00         0.000000
Q32         CACM-3195         48        N         0.00         0.000000
Q32         CACM-3196         49        N         0.00         0.000000
Q32         CACM-3196         50        N         0.00         0.000000
Q32         CACM-3196         51        N         0.00         0.000000
Q32         CACM-3197         52        N         0.00         0.000000
Q32         CACM-3197         53        N         0.00         0.000000
Q32         CACM-3197         54        N         0.00         0.000000
Q32         CACM-3198         55        N         0.00         0.000000
Q32         CACM-3183         56        N         0.00         0.000000
Q32         CACM-3183         57        N         0.00         0.000000
Q32         CACM-3184         58        N         0.00         0.000000
Q32         CACM-3184         59        N         0.00         0.000000
Q32         CACM-3184         60        N         0.00         0.000000
Q32         CACM-3184         61        N         0.00         0.000000
Q32         CACM-3185         62        N         0.00         0.000000
Q32         CACM-3185         63        N         0.00         0.000000
Q32         CACM-3185         64        N         0.00         0.000000
Q32         CACM-3185         65        N         0.00         0.000000
Q32         CACM-3186         66        N         0.00         0.000000
Q32         CACM-3187         67        N         0.00         0.000000
Q32         CACM-3187         68        N         0.00         0.000000
Q32         CACM-3188         69        N         0.00         0.000000
Q32         CACM-3188         70        N         0.00         0.000000
Q32         CACM-3188         71        N         0.00         0.000000
Q32         CACM-3189         72        N         0.00         0.000000
Q32         CACM-3180         73        N         0.00         0.000000
Q32         CACM-3180         74        N         0.00         0.000000
Q32         CACM-3180         75        N         0.00         0.000000
Q32         CACM-3181         76        N         0.00         0.000000
Q32         CACM-3181         77        N         0.00         0.000000
Q32         CACM-3182         78        N         0.00         0.000000
Q32         CACM-3182         79        N         0.00         0.000000
Q32         CACM-3182         80        N         0.00         0.000000
Q32         CACM-3182         81        N         0.00         0.000000
Q32         CACM-3182         82        N         0.00         0.000000
Q32         CACM-3182         83        N         0.00         0.000000
Q32         CACM-3182         84        N         0.00         0.000000
Q32         CACM-3177         85        N         0.00         0.000000
Q32         CACM-3177         86        N         0.00         0.000000
Q32         CACM-3178         87        N         0.00         0.000000
Q32         CACM-3179         88        N         0.00         0.000000
Q32         CACM-3179         89        N         0.00         0.000000
Q32         CACM-3179         90        N         0.00         0.000000
Q32         CACM-3179         91        N         0.00         0.000000
Q32         CACM-3180         92        N         0.00         0.000000
Q32         CACM-3176         93        N         0.00         0.000000
Q32         CACM-3177         94        N         0.00         0.000000
Q32         CACM-3176         95        N         0.00         0.000000
Q32         CACM-3176         96        N         0.00         0.000000
Q32         CACM-3175         97        N         0.00         0.000000
Q32         CACM-3175         98        N         0.00         0.000000
Q32         CACM-3175         99        N         0.00         0.000000
Q32         CACM-3175         100       N         0.00         0.000000


QueryID: Q33
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q33         CACM-3198         1         N         0.00         0.000000
Q33         CACM-3199         2         N         0.00         0.000000
Q33         CACM-3199         3         N         0.00         0.000000
Q33         CACM-3199         4         N         0.00         0.000000
Q33         CACM-3199         5         N         0.00         0.000000
Q33         CACM-3199         6         N         0.00         0.000000
Q33         CACM-3199         7         N         0.00         0.000000
Q33         CACM-3200         8         N         0.00         0.000000
Q33         CACM-3200         9         N         0.00         0.000000
Q33         CACM-3200         10        N         0.00         0.000000
Q33         CACM-3200         11        N         0.00         0.000000
Q33         CACM-3200         12        N         0.00         0.000000
Q33         CACM-3200         13        N         0.00         0.000000
Q33         CACM-3201         14        N         0.00         0.000000
Q33         CACM-3201         15        N         0.00         0.000000
Q33         CACM-3201         16        N         0.00         0.000000
Q33         CACM-3202         17        N         0.00         0.000000
Q33         CACM-3202         18        N         0.00         0.000000
Q33         CACM-3202         19        N         0.00         0.000000
Q33         CACM-3202         20        N         0.00         0.000000
Q33         CACM-3202         21        N         0.00         0.000000
Q33         CACM-3203         22        N         0.00         0.000000
Q33         CACM-3203         23        N         0.00         0.000000
Q33         CACM-3203         24        N         0.00         0.000000
Q33         CACM-3204         25        N         0.00         0.000000
Q33         CACM-3204         26        N         0.00         0.000000
Q33         CACM-3204         27        N         0.00         0.000000
Q33         CACM-3204         28        N         0.00         0.000000
Q33         CACM-3204         29        N         0.00         0.000000
Q33         CACM-3190         30        N         0.00         0.000000
Q33         CACM-3190         31        N         0.00         0.000000
Q33         CACM-3191         32        N         0.00         0.000000
Q33         CACM-3191         33        N         0.00         0.000000
Q33         CACM-3191         34        N         0.00         0.000000
Q33         CACM-3192         35        N         0.00         0.000000
Q33         CACM-3192         36        N         0.00         0.000000
Q33         CACM-3192         37        N         0.00         0.000000
Q33         CACM-3192         38        N         0.00         0.000000
Q33         CACM-3193         39        N         0.00         0.000000
Q33         CACM-3193         40        N         0.00         0.000000
Q33         CACM-3194         41        N         0.00         0.000000
Q33         CACM-3194         42        N         0.00         0.000000
Q33         CACM-3195         43        N         0.00         0.000000
Q33         CACM-3195         44        N         0.00         0.000000
Q33         CACM-3195         45        N         0.00         0.000000
Q33         CACM-3195         46        N         0.00         0.000000
Q33         CACM-3196         47        N         0.00         0.000000
Q33         CACM-3196         48        N         0.00         0.000000
Q33         CACM-3197         49        N         0.00         0.000000
Q33         CACM-3197         50        N         0.00         0.000000
Q33         CACM-3197         51        N         0.00         0.000000
Q33         CACM-3198         52        N         0.00         0.000000
Q33         CACM-3198         53        N         0.00         0.000000
Q33         CACM-3198         54        N         0.00         0.000000
Q33         CACM-3184         55        N         0.00         0.000000
Q33         CACM-3184         56        N         0.00         0.000000
Q33         CACM-3185         57        N         0.00         0.000000
Q33         CACM-3185         58        N         0.00         0.000000
Q33         CACM-3185         59        N         0.00         0.000000
Q33         CACM-3186         60        N         0.00         0.000000
Q33         CACM-3186         61        N         0.00         0.000000
Q33         CACM-3187         62        N         0.00         0.000000
Q33         CACM-3187         63        N         0.00         0.000000
Q33         CACM-3188         64        N         0.00         0.000000
Q33         CACM-3188         65        N         0.00         0.000000
Q33         CACM-3188         66        N         0.00         0.000000
Q33         CACM-3189         67        N         0.00         0.000000
Q33         CACM-3189         68        N         0.00         0.000000
Q33         CACM-3189         69        N         0.00         0.000000
Q33         CACM-3190         70        N         0.00         0.000000
Q33         CACM-3190         71        N         0.00         0.000000
Q33         CACM-3181         72        N         0.00         0.000000
Q33         CACM-3182         73        N         0.00         0.000000
Q33         CACM-3182         74        N         0.00         0.000000
Q33         CACM-3182         75        N         0.00         0.000000
Q33         CACM-3182         76        N         0.00         0.000000
Q33         CACM-3182         77        N         0.00         0.000000
Q33         CACM-3182         78        N         0.00         0.000000
Q33         CACM-3183         79        N         0.00         0.000000
Q33         CACM-3183         80        N         0.00         0.000000
Q33         CACM-3184         81        N         0.00         0.000000
Q33         CACM-3184         82        N         0.00         0.000000
Q33         CACM-3179         83        N         0.00         0.000000
Q33         CACM-3179         84        N         0.00         0.000000
Q33         CACM-3179         85        N         0.00         0.000000
Q33         CACM-3180         86        N         0.00         0.000000
Q33         CACM-3180         87        N         0.00         0.000000
Q33         CACM-3180         88        N         0.00         0.000000
Q33         CACM-3180         89        N         0.00         0.000000
Q33         CACM-3181         90        N         0.00         0.000000
Q33         CACM-3177         91        N         0.00         0.000000
Q33         CACM-3177         92        N         0.00         0.000000
Q33         CACM-3178         93        N         0.00         0.000000
Q33         CACM-3179         94        N         0.00         0.000000
Q33         CACM-3176         95        N         0.00         0.000000
Q33         CACM-3177         96        N         0.00         0.000000
Q33         CACM-3176         97        N         0.00         0.000000
Q33         CACM-3176         98        N         0.00         0.000000
Q33         CACM-3176         99        N         0.00         0.000000
Q33         CACM-3175         100       N         0.00         0.000000


QueryID: Q36
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q36         CACM-3163         1         N         0.00         0.000000
Q36         CACM-3163         2         N         0.00         0.000000
Q36         CACM-3164         3         N         0.00         0.000000
Q36         CACM-3164         4         N         0.00         0.000000
Q36         CACM-3165         5         N         0.00         0.000000
Q36         CACM-3165         6         N         0.00         0.000000
Q36         CACM-3165         7         N         0.00         0.000000
Q36         CACM-3166         8         N         0.00         0.000000
Q36         CACM-3167         9         N         0.00         0.000000
Q36         CACM-3170         10        N         0.00         0.000000
Q36         CACM-3171         11        N         0.00         0.000000
Q36         CACM-3171         12        N         0.00         0.000000
Q36         CACM-3172         13        N         0.00         0.000000
Q36         CACM-3175         14        N         0.00         0.000000
Q36         CACM-3176         15        N         0.00         0.000000
Q36         CACM-3176         16        N         0.00         0.000000
Q36         CACM-3176         17        N         0.00         0.000000
Q36         CACM-3177         18        N         0.00         0.000000
Q36         CACM-3179         19        N         0.00         0.000000
Q36         CACM-3182         20        N         0.00         0.000000
Q36         CACM-3183         21        N         0.00         0.000000
Q36         CACM-3184         22        N         0.00         0.000000
Q36         CACM-3184         23        N         0.00         0.000000
Q36         CACM-3187         24        N         0.00         0.000000
Q36         CACM-3188         25        N         0.00         0.000000
Q36         CACM-3189         26        N         0.00         0.000000
Q36         CACM-3191         27        N         0.00         0.000000
Q36         CACM-3192         28        N         0.00         0.000000
Q36         CACM-3193         29        N         0.00         0.000000
Q36         CACM-3194         30        N         0.00         0.000000
Q36         CACM-3196         31        N         0.00         0.000000
Q36         CACM-3196         32        N         0.00         0.000000
Q36         CACM-3198         33        N         0.00         0.000000
Q36         CACM-3198         34        N         0.00         0.000000
Q36         CACM-3200         35        N         0.00         0.000000
Q36         CACM-3201         36        N         0.00         0.000000
Q36         CACM-3201         37        N         0.00         0.000000
Q36         CACM-3202         38        N         0.00         0.000000
Q36         CACM-3202         39        N         0.00         0.000000
Q36         CACM-3203         40        N         0.00         0.000000
Q36         CACM-3204         41        N         0.00         0.000000
Q36         CACM-3141         42        N         0.00         0.000000
Q36         CACM-3141         43        N         0.00         0.000000
Q36         CACM-3142         44        N         0.00         0.000000
Q36         CACM-3142         45        N         0.00         0.000000
Q36         CACM-3143         46        N         0.00         0.000000
Q36         CACM-3144         47        N         0.00         0.000000
Q36         CACM-3145         48        N         0.00         0.000000
Q36         CACM-3145         49        N         0.00         0.000000
Q36         CACM-3147         50        N         0.00         0.000000
Q36         CACM-3148         51        N         0.00         0.000000
Q36         CACM-3149         52        N         0.00         0.000000
Q36         CACM-3149         53        N         0.00         0.000000
Q36         CACM-3150         54        N         0.00         0.000000
Q36         CACM-3150         55        N         0.00         0.000000
Q36         CACM-3151         56        N         0.00         0.000000
Q36         CACM-3151         57        N         0.00         0.000000
Q36         CACM-3152         58        N         0.00         0.000000
Q36         CACM-3153         59        N         0.00         0.000000
Q36         CACM-3154         60        N         0.00         0.000000
Q36         CACM-3154         61        N         0.00         0.000000
Q36         CACM-3156         62        N         0.00         0.000000
Q36         CACM-3157         63        N         0.00         0.000000
Q36         CACM-3158         64        N         0.00         0.000000
Q36         CACM-3158         65        N         0.00         0.000000
Q36         CACM-3160         66        N         0.00         0.000000
Q36         CACM-3162         67        N         0.00         0.000000
Q36         CACM-3129         68        N         0.00         0.000000
Q36         CACM-3129         69        N         0.00         0.000000
Q36         CACM-3130         70        N         0.00         0.000000
Q36         CACM-3131         71        N         0.00         0.000000
Q36         CACM-3131         72        N         0.00         0.000000
Q36         CACM-3132         73        N         0.00         0.000000
Q36         CACM-3132         74        N         0.00         0.000000
Q36         CACM-3132         75        N         0.00         0.000000
Q36         CACM-3133         76        N         0.00         0.000000
Q36         CACM-3134         77        N         0.00         0.000000
Q36         CACM-3135         78        N         0.00         0.000000
Q36         CACM-3135         79        N         0.00         0.000000
Q36         CACM-3136         80        N         0.00         0.000000
Q36         CACM-3137         81        N         0.00         0.000000
Q36         CACM-3138         82        N         0.00         0.000000
Q36         CACM-3138         83        N         0.00         0.000000
Q36         CACM-3138         84        N         0.00         0.000000
Q36         CACM-3139         85        N         0.00         0.000000
Q36         CACM-3140         86        N         0.00         0.000000
Q36         CACM-3141         87        N         0.00         0.000000
Q36         CACM-3121         88        N         0.00         0.000000
Q36         CACM-3124         89        N         0.00         0.000000
Q36         CACM-3125         90        N         0.00         0.000000
Q36         CACM-3125         91        N         0.00         0.000000
Q36         CACM-3126         92        N         0.00         0.000000
Q36         CACM-3127         93        N         0.00         0.000000
Q36         CACM-3114         94        N         0.00         0.000000
Q36         CACM-3114         95        N         0.00         0.000000
Q36         CACM-3117         96        N         0.00         0.000000
Q36         CACM-3118         97        N         0.00         0.000000
Q36         CACM-3120         98        N         0.00         0.000000
Q36         CACM-3113         99        N         0.00         0.000000
Q36         CACM-3114         100       N         0.00         0.000000


QueryID: Q37
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q37         CACM-3198         1         N         0.00         0.000000
Q37         CACM-3198         2         N         0.00         0.000000
Q37         CACM-3199         3         N         0.00         0.000000
Q37         CACM-3199         4         N         0.00         0.000000
Q37         CACM-3199         5         N         0.00         0.000000
Q37         CACM-3199         6         N         0.00         0.000000
Q37         CACM-3199         7         N         0.00         0.000000
Q37         CACM-3199         8         N         0.00         0.000000
Q37         CACM-3200         9         N         0.00         0.000000
Q37         CACM-3200         10        N         0.00         0.000000
Q37         CACM-3200         11        N         0.00         0.000000
Q37         CACM-3200         12        N         0.00         0.000000
Q37         CACM-3200         13        N         0.00         0.000000
Q37         CACM-3200         14        N         0.00         0.000000
Q37         CACM-3201         15        N         0.00         0.000000
Q37         CACM-3201         16        N         0.00         0.000000
Q37         CACM-3201         17        N         0.00         0.000000
Q37         CACM-3202         18        N         0.00         0.000000
Q37         CACM-3202         19        N         0.00         0.000000
Q37         CACM-3202         20        N         0.00         0.000000
Q37         CACM-3202         21        N         0.00         0.000000
Q37         CACM-3203         22        N         0.00         0.000000
Q37         CACM-3203         23        N         0.00         0.000000
Q37         CACM-3203         24        N         0.00         0.000000
Q37         CACM-3204         25        N         0.00         0.000000
Q37         CACM-3204         26        N         0.00         0.000000
Q37         CACM-3204         27        N         0.00         0.000000
Q37         CACM-3204         28        N         0.00         0.000000
Q37         CACM-3190         29        N         0.00         0.000000
Q37         CACM-3190         30        N         0.00         0.000000
Q37         CACM-3191         31        N         0.00         0.000000
Q37         CACM-3191         32        N         0.00         0.000000
Q37         CACM-3191         33        N         0.00         0.000000
Q37         CACM-3192         34        N         0.00         0.000000
Q37         CACM-3192         35        N         0.00         0.000000
Q37         CACM-3192         36        N         0.00         0.000000
Q37         CACM-3192         37        N         0.00         0.000000
Q37         CACM-3193         38        N         0.00         0.000000
Q37         CACM-3193         39        N         0.00         0.000000
Q37         CACM-3194         40        N         0.00         0.000000
Q37         CACM-3194         41        N         0.00         0.000000
Q37         CACM-3195         42        N         0.00         0.000000
Q37         CACM-3195         43        N         0.00         0.000000
Q37         CACM-3195         44        N         0.00         0.000000
Q37         CACM-3195         45        N         0.00         0.000000
Q37         CACM-3196         46        N         0.00         0.000000
Q37         CACM-3196         47        N         0.00         0.000000
Q37         CACM-3196         48        N         0.00         0.000000
Q37         CACM-3197         49        N         0.00         0.000000
Q37         CACM-3197         50        N         0.00         0.000000
Q37         CACM-3197         51        N         0.00         0.000000
Q37         CACM-3198         52        N         0.00         0.000000
Q37         CACM-3198         53        N         0.00         0.000000
Q37         CACM-3184         54        N         0.00         0.000000
Q37         CACM-3184         55        N         0.00         0.000000
Q37         CACM-3184         56        N         0.00         0.000000
Q37         CACM-3185         57        N         0.00         0.000000
Q37         CACM-3185         58        N         0.00         0.000000
Q37         CACM-3185         59        N         0.00         0.000000
Q37         CACM-3185         60        N         0.00         0.000000
Q37         CACM-3186         61        N         0.00         0.000000
Q37         CACM-3187         62        N         0.00         0.000000
Q37         CACM-3187         63        N         0.00         0.000000
Q37         CACM-3188         64        N         0.00         0.000000
Q37         CACM-3188         65        N         0.00         0.000000
Q37         CACM-3188         66        N         0.00         0.000000
Q37         CACM-3189         67        N         0.00         0.000000
Q37         CACM-3189         68        N         0.00         0.000000
Q37         CACM-3189         69        N         0.00         0.000000
Q37         CACM-3190         70        N         0.00         0.000000
Q37         CACM-3190         71        N         0.00         0.000000
Q37         CACM-3180         72        N         0.00         0.000000
Q37         CACM-3180         73        N         0.00         0.000000
Q37         CACM-3181         74        N         0.00         0.000000
Q37         CACM-3181         75        N         0.00         0.000000
Q37         CACM-3182         76        N         0.00         0.000000
Q37         CACM-3182         77        N         0.00         0.000000
Q37         CACM-3182         78        N         0.00         0.000000
Q37         CACM-3182         79        N         0.00         0.000000
Q37         CACM-3182         80        N         0.00         0.000000
Q37         CACM-3182         81        N         0.00         0.000000
Q37         CACM-3183         82        N         0.00         0.000000
Q37         CACM-3183         83        N         0.00         0.000000
Q37         CACM-3178         84        N         0.00         0.000000
Q37         CACM-3179         85        N         0.00         0.000000
Q37         CACM-3179         86        N         0.00         0.000000
Q37         CACM-3179         87        N         0.00         0.000000
Q37         CACM-3179         88        N         0.00         0.000000
Q37         CACM-3180         89        N         0.00         0.000000
Q37         CACM-3180         90        N         0.00         0.000000
Q37         CACM-3176         91        N         0.00         0.000000
Q37         CACM-3177         92        N         0.00         0.000000
Q37         CACM-3177         93        N         0.00         0.000000
Q37         CACM-3177         94        N         0.00         0.000000
Q37         CACM-3176         95        N         0.00         0.000000
Q37         CACM-3176         96        N         0.00         0.000000
Q37         CACM-3176         97        N         0.00         0.000000
Q37         CACM-3175         98        N         0.00         0.000000
Q37         CACM-3175         99        N         0.00         0.000000
Q37         CACM-3175         100       N         0.00         0.000000


QueryID: Q38
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q38         CACM-3197         1         N         0.00         0.000000
Q38         CACM-3198         2         N         0.00         0.000000
Q38         CACM-3198         3         N         0.00         0.000000
Q38         CACM-3198         4         N         0.00         0.000000
Q38         CACM-3198         5         N         0.00         0.000000
Q38         CACM-3199         6         N         0.00         0.000000
Q38         CACM-3199         7         N         0.00         0.000000
Q38         CACM-3199         8         N         0.00         0.000000
Q38         CACM-3199         9         N         0.00         0.000000
Q38         CACM-3199         10        N         0.00         0.000000
Q38         CACM-3200         11        N         0.00         0.000000
Q38         CACM-3200         12        N         0.00         0.000000
Q38         CACM-3200         13        N         0.00         0.000000
Q38         CACM-3200         14        N         0.00         0.000000
Q38         CACM-3200         15        N         0.00         0.000000
Q38         CACM-3200         16        N         0.00         0.000000
Q38         CACM-3201         17        N         0.00         0.000000
Q38         CACM-3201         18        N         0.00         0.000000
Q38         CACM-3201         19        N         0.00         0.000000
Q38         CACM-3202         20        N         0.00         0.000000
Q38         CACM-3202         21        N         0.00         0.000000
Q38         CACM-3202         22        N         0.00         0.000000
Q38         CACM-3203         23        N         0.00         0.000000
Q38         CACM-3203         24        N         0.00         0.000000
Q38         CACM-3203         25        N         0.00         0.000000
Q38         CACM-3204         26        N         0.00         0.000000
Q38         CACM-3204         27        N         0.00         0.000000
Q38         CACM-3204         28        N         0.00         0.000000
Q38         CACM-3204         29        N         0.00         0.000000
Q38         CACM-3189         30        N         0.00         0.000000
Q38         CACM-3189         31        N         0.00         0.000000
Q38         CACM-3190         32        N         0.00         0.000000
Q38         CACM-3190         33        N         0.00         0.000000
Q38         CACM-3190         34        N         0.00         0.000000
Q38         CACM-3191         35        N         0.00         0.000000
Q38         CACM-3191         36        N         0.00         0.000000
Q38         CACM-3191         37        N         0.00         0.000000
Q38         CACM-3192         38        N         0.00         0.000000
Q38         CACM-3192         39        N         0.00         0.000000
Q38         CACM-3192         40        N         0.00         0.000000
Q38         CACM-3192         41        N         0.00         0.000000
Q38         CACM-3193         42        N         0.00         0.000000
Q38         CACM-3193         43        N         0.00         0.000000
Q38         CACM-3194         44        N         0.00         0.000000
Q38         CACM-3194         45        N         0.00         0.000000
Q38         CACM-3195         46        N         0.00         0.000000
Q38         CACM-3195         47        N         0.00         0.000000
Q38         CACM-3195         48        N         0.00         0.000000
Q38         CACM-3195         49        N         0.00         0.000000
Q38         CACM-3196         50        N         0.00         0.000000
Q38         CACM-3196         51        N         0.00         0.000000
Q38         CACM-3196         52        N         0.00         0.000000
Q38         CACM-3197         53        N         0.00         0.000000
Q38         CACM-3197         54        N         0.00         0.000000
Q38         CACM-3182         55        N         0.00         0.000000
Q38         CACM-3182         56        N         0.00         0.000000
Q38         CACM-3182         57        N         0.00         0.000000
Q38         CACM-3182         58        N         0.00         0.000000
Q38         CACM-3183         59        N         0.00         0.000000
Q38         CACM-3183         60        N         0.00         0.000000
Q38         CACM-3184         61        N         0.00         0.000000
Q38         CACM-3184         62        N         0.00         0.000000
Q38         CACM-3184         63        N         0.00         0.000000
Q38         CACM-3185         64        N         0.00         0.000000
Q38         CACM-3185         65        N         0.00         0.000000
Q38         CACM-3185         66        N         0.00         0.000000
Q38         CACM-3185         67        N         0.00         0.000000
Q38         CACM-3186         68        N         0.00         0.000000
Q38         CACM-3187         69        N         0.00         0.000000
Q38         CACM-3188         70        N         0.00         0.000000
Q38         CACM-3188         71        N         0.00         0.000000
Q38         CACM-3189         72        N         0.00         0.000000
Q38         CACM-3177         73        N         0.00         0.000000
Q38         CACM-3177         74        N         0.00         0.000000
Q38         CACM-3177         75        N         0.00         0.000000
Q38         CACM-3178         76        N         0.00         0.000000
Q38         CACM-3179         77        N         0.00         0.000000
Q38         CACM-3179         78        N         0.00         0.000000
Q38         CACM-3179         79        N         0.00         0.000000
Q38         CACM-3179         80        N         0.00         0.000000
Q38         CACM-3180         81        N         0.00         0.000000
Q38         CACM-3180         82        N         0.00         0.000000
Q38         CACM-3180         83        N         0.00         0.000000
Q38         CACM-3181         84        N         0.00         0.000000
Q38         CACM-3181         85        N         0.00         0.000000
Q38         CACM-3176         86        N         0.00         0.000000
Q38         CACM-3176         87        N         0.00         0.000000
Q38         CACM-3176         88        N         0.00         0.000000
Q38         CACM-3176         89        N         0.00         0.000000
Q38         CACM-3175         90        N         0.00         0.000000
Q38         CACM-3175         91        N         0.00         0.000000
Q38         CACM-3175         92        N         0.00         0.000000
Q38         CACM-3175         93        N         0.00         0.000000
Q38         CACM-3175         94        N         0.00         0.000000
Q38         CACM-3174         95        N         0.00         0.000000
Q38         CACM-3174         96        N         0.00         0.000000
Q38         CACM-3174         97        N         0.00         0.000000
Q38         CACM-3174         98        N         0.00         0.000000
Q38         CACM-3173         99        N         0.00         0.000000
Q38         CACM-3173         100       N         0.00         0.000000


QueryID: Q39
P@K = 5: 0.000000
P@K = 20: 0.000000


Precision & Recall Tables

QueryID      DocId          Rank      R/N      Recall      Precision      
--------------------------------------------------------------------------------
Q39         CACM-3187         1         N         0.00         0.000000
Q39         CACM-3188         2         N         0.00         0.000000
Q39         CACM-3188         3         N         0.00         0.000000
Q39         CACM-3189         4         N         0.00         0.000000
Q39         CACM-3189         5         N         0.00         0.000000
Q39         CACM-3190         6         N         0.00         0.000000
Q39         CACM-3190         7         N         0.00         0.000000
Q39         CACM-3191         8         N         0.00         0.000000
Q39         CACM-3191         9         N         0.00         0.000000
Q39         CACM-3192         10        N         0.00         0.000000
Q39         CACM-3192         11        N         0.00         0.000000
